CaneID,Treatment,30-Aug,4-Sep,9-Sep,12-Sep,16-Sep,19-Sep,23-Sep,26-Sep,30-Sep,3-Oct,7-Oct,x,Max,30/08/2019a,4/09/2019a,9/09/2019a,12/09/2019a,16/09/2019a,19/09/2019a,23/09/2019a,26/09/2019a,30/09/2019a,3/10/2019a,7/10/2019a,30/08/2019b,4/09/2019b,9/09/2019b,12/09/2019b,16/09/2019b,19/09/2019b,23/09/2019b,26/09/2019b,30/09/2019b,3/10/2019b,7/10/2019b,,,,,,,,,,,,,,,,,,,,,,,,,
1175,Budup 2% + AB 2%                       VL,,,,,0,1,2,2,7,17,x,,17,,,,,0,0.058823529,0.117647059,0.117647059,0.411764706,1,1,0,0,0,0,0,0.058823529,0.117647059,0.117647059,0.411764706,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1176,6% HiCane                                      VL,,,,,1,3,5,10,19,23,26,x,26,,,,,0.038461538,0.115384615,0.192307692,0.384615385,0.730769231,0.884615385,1,0,0,0,0,0.038461538,0.115384615,0.192307692,0.384615385,0.730769231,0.884615385,1,,,,,,,,,,,,,,,,,,,,,,,,,
1177,Untreated control,,,,2,3,3,7,9,13,21,x,,21,,,,0.095238095,0.142857143,0.142857143,0.333333333,0.428571429,0.619047619,1,1,0,0,0,0.095238095,0.142857143,0.142857143,0.333333333,0.428571429,0.619047619,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1178,6% HiCane                                       M,,,,,0,3,9,11,18,19,x,,19,,,,,0,0.157894737,0.473684211,0.578947368,0.947368421,1,1,0,0,0,0,0,0.157894737,0.473684211,0.578947368,0.947368421,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1179,Budup 4% + AB 2%                       VL,,,,,0,0,0,0,6,17,22,x,22,,,,,0,0,0,0,0.272727273,0.772727273,1,0,0,0,0,0,0,0,0,0.272727273,0.772727273,1,,,,,,,,,,,,,,,,,,,,,,,,,
1180,Budup 1% + AB 2%                         L,,,,,0,0,10,14,25,28,x,,28,,,,,0,0,0.357142857,0.5,0.892857143,1,1,0,0,0,0,0,0,0.357142857,0.5,0.892857143,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1181,Untreated control,,,,1,2,3,8,10,14,27,x,,27,,,,0.037037037,0.074074074,0.111111111,0.296296296,0.37037037,0.518518519,1,1,0,0,0,0.037037037,0.074074074,0.111111111,0.296296296,0.37037037,0.518518519,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2% AB                                                M,,1,1,1,2,2,11,13,x,,,,13,,0.076923077,0.076923077,0.076923077,0.153846154,0.153846154,0.846153846,1,1,1,1,0,0.076923077,0.076923077,0.076923077,0.153846154,0.153846154,0.846153846,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Budup 4% + AB 2%                        E,,,1,1,1,1,9,14,18,x,,,18,,,0.055555556,0.055555556,0.055555556,0.055555556,0.5,0.777777778,1,1,1,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0.5,0.777777778,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1184,Budup 6% + AB 2%                        M,,,1,1,1,2,11,13,16,18,x,,18,,,0.055555556,0.055555556,0.055555556,0.111111111,0.611111111,0.722222222,0.888888889,1,1,0,0,0.055555556,0.055555556,0.055555556,0.111111111,0.611111111,0.722222222,0.888888889,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Budup 2% + AB 2%                        E,,,,1,2,2,7,7,10,11,x,,11,,,,0.090909091,0.181818182,0.181818182,0.636363636,0.636363636,0.909090909,1,1,0,0,0,0.090909091,0.181818182,0.181818182,0.636363636,0.636363636,0.909090909,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1186,Budup 1% + AB 2%                       VL,,,,,0,0,1,4,12,12,15,x,15,,,,,0,0,0.066666667,0.266666667,0.8,0.8,1,0,0,0,0,0,0,0.066666667,0.266666667,0.8,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Budup 2% + AB 2%                        M,,,,,2,2,10,17,21,23,x,,23,,,,,0.086956522,0.086956522,0.434782609,0.739130435,0.913043478,1,1,0,0,0,0,0.086956522,0.086956522,0.434782609,0.739130435,0.913043478,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1188,Budup Lonza 4% + AB 2%           M,,,,,0,0,4,6,11,15,x,,15,,,,,0,0,0.266666667,0.4,0.733333333,1,1,0,0,0,0,0,0,0.266666667,0.4,0.733333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1189,Budup 4% + AB 2%                         L,,,,,0,1,5,8,11,13,x,,13,,,,,0,0.076923077,0.384615385,0.615384615,0.846153846,1,1,0,0,0,0,0,0.076923077,0.384615385,0.615384615,0.846153846,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1190,Budup 6% + AB 2%                        E,,,,,1,2,4,13,19,23,26,x,26,,,,,0.038461538,0.076923077,0.153846154,0.5,0.730769231,0.884615385,1,0,0,0,0,0.038461538,0.076923077,0.153846154,0.5,0.730769231,0.884615385,1,,,,,,,,,,,,,,,,,,,,,,,,,
1191,6% HiCane + 0.2% Driftstop E         ,,1,2,10,15,16,19,20,x,,,,20,,0.05,0.1,0.5,0.75,0.8,0.95,1,1,1,1,0,0.05,0.1,0.5,0.75,0.8,0.95,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Budup 6% + AB 2%                       VL,,,,,0,0,2,3,5,10,16,x,16,,,,,0,0,0.125,0.1875,0.3125,0.625,1,0,0,0,0,0,0,0.125,0.1875,0.3125,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Budup 4% + AB 2%                         L,,,2,4,4,5,10,14,17,17,x,,17,,,0.117647059,0.235294118,0.235294118,0.294117647,0.588235294,0.823529412,1,1,1,0,0,0.117647059,0.235294118,0.235294118,0.294117647,0.588235294,0.823529412,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Budup 2% + AB 2%                       VL,,,,,0,1,4,5,16,17,21,x,21,,,,,0,0.047619048,0.19047619,0.238095238,0.761904762,0.80952381,1,0,0,0,0,0,0.047619048,0.19047619,0.238095238,0.761904762,0.80952381,1,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Budup 1% + AB 2%                       VL,,,,,0,0,0,3,10,13,18,,18,,,,,0,0,0,0.166666667,0.555555556,0.722222222,1,0,0,0,0,0,0,0,0.166666667,0.555555556,0.722222222,1,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Budup 4% + AB 2%                        E,,,1,4,4,11,15,17,19,19,x,,19,,,0.052631579,0.210526316,0.210526316,0.578947368,0.789473684,0.894736842,1,1,1,0,0,0.052631579,0.210526316,0.210526316,0.578947368,0.789473684,0.894736842,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Budup 6% + AB 2%                       VL,,,,,0,1,3,6,12,13,x,,13,,,,,0,0.076923077,0.230769231,0.461538462,0.923076923,1,1,0,0,0,0,0,0.076923077,0.230769231,0.461538462,0.923076923,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1198,2% AB                                                M,,,,,1,2,14,14,16,16,x,,16,,,,,0.0625,0.125,0.875,0.875,1,1,1,0,0,0,0,0.0625,0.125,0.875,0.875,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1199,6% HiCane                                      VL,,,,,0,3,7,12,14,x,,,14,,,,,0,0.214285714,0.5,0.857142857,1,1,1,0,0,0,0,0,0.214285714,0.5,0.857142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Budup 1% + AB 2%                        E,,,,,7,17,24,25,x,,,,25,,,,,0.28,0.68,0.96,1,1,1,1,0,0,0,0,0.28,0.68,0.96,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Budup 2% + AB 2%                        M,,1,1,1,1,1,2,2,16,22,x,,22,,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.090909091,0.727272727,1,1,0,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.090909091,0.727272727,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Budup 6% + AB 2%                        M,,,,,0,1,2,11,21,21,x,,21,,,,,0,0.047619048,0.095238095,0.523809524,1,1,1,0,0,0,0,0,0.047619048,0.095238095,0.523809524,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1203,6% HiCane                                       M,,,1,1,3,19,32,32,x,,,,32,,,0.03125,0.03125,0.09375,0.59375,1,1,1,1,1,0,0,0.03125,0.03125,0.09375,0.59375,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Budup 6% + AB 2%                         L,,,,1,1,1,1,1,9,18,24,x,24,,,,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.375,0.75,1,0,0,0,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.375,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Budup 4% + AB 2%                        M,,,,,0,0,0,1,17,20,x,,20,,,,,0,0,0,0.05,0.85,1,1,0,0,0,0,0,0,0,0.05,0.85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1206,Untreated control,,,,,0,0,0,1,6,10,12,x,12,,,,,0,0,0,0.083333333,0.5,0.833333333,1,0,0,0,0,0,0,0,0.083333333,0.5,0.833333333,1,,,,,,,,,,,,,,,,,,,,,,,,,
1207,6% HiCane                                        L,,,,,1,1,5,15,18,19,x,,19,,,,,0.052631579,0.052631579,0.263157895,0.789473684,0.947368421,1,1,0,0,0,0,0.052631579,0.052631579,0.263157895,0.789473684,0.947368421,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Budup 2% + AB 2%                         L,,,,,1,1,3,3,11,13,14,x,14,,,,,0.071428571,0.071428571,0.214285714,0.214285714,0.785714286,0.928571429,1,0,0,0,0,0.071428571,0.071428571,0.214285714,0.214285714,0.785714286,0.928571429,1,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Budup 1% + AB 2%                         L,,,,2,3,6,13,15,22,22,x,,22,,,,0.090909091,0.136363636,0.272727273,0.590909091,0.681818182,1,1,1,0,0,0,0.090909091,0.136363636,0.272727273,0.590909091,0.681818182,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Budup 4% + AB 2%                       VL,,,,,0,0,2,3,14,20,23,x,23,,,,,0,0,0.086956522,0.130434783,0.608695652,0.869565217,1,0,0,0,0,0,0,0.086956522,0.130434783,0.608695652,0.869565217,1,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Untreated control,,,,,0,1,2,5,14,14,x,,14,,,,,0,0.071428571,0.142857143,0.357142857,1,1,1,0,0,0,0,0,0.071428571,0.142857143,0.357142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Budup 1% + AB 2%                        M,,,1,3,3,5,10,12,18,21,x,,21,,,0.047619048,0.142857143,0.142857143,0.238095238,0.476190476,0.571428571,0.857142857,1,1,0,0,0.047619048,0.142857143,0.142857143,0.238095238,0.476190476,0.571428571,0.857142857,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Budup 2% + AB 2%                        E,,,1,2,3,8,9,10,11,13,17,x,17,,,0.058823529,0.117647059,0.176470588,0.470588235,0.529411765,0.588235294,0.647058824,0.764705882,1,0,0,0.058823529,0.117647059,0.176470588,0.470588235,0.529411765,0.588235294,0.647058824,0.764705882,1,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Budup 6% + AB 2%                        E,,,1,2,3,8,13,13,21,22,23,x,23,,,0.043478261,0.086956522,0.130434783,0.347826087,0.565217391,0.565217391,0.913043478,0.956521739,1,0,0,0.043478261,0.086956522,0.130434783,0.347826087,0.565217391,0.565217391,0.913043478,0.956521739,1,,,,,,,,,,,,,,,,,,,,,,,,,
1215,6% HiCane + 0.2% Driftstop E         ,,,6,11,16,19,22,24,x,,,,24,,,0.25,0.458333333,0.666666667,0.791666667,0.916666667,1,1,1,1,0,0,0.25,0.458333333,0.666666667,0.791666667,0.916666667,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Budup Lonza 4% + AB 2%           M,,,,1,0,0,10,17,24,24,x,,24,,,,0.041666667,0,0,0.416666667,0.708333333,1,1,1,0,0,0,0.041666667,0,0,0.416666667,0.708333333,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1217,Budup 2% + AB 2%                        M,,,,,0,0,2,9,25,31,34,x,34,,,,,0,0,0.058823529,0.264705882,0.735294118,0.911764706,1,0,0,0,0,0,0,0.058823529,0.264705882,0.735294118,0.911764706,1,,,,,,,,,,,,,,,,,,,,,,,,,
1218,2% AB                                                M,,,,,0,0,0,4,16,19,23,x,23,,,,,0,0,0,0.173913043,0.695652174,0.826086957,1,0,0,0,0,0,0,0,0.173913043,0.695652174,0.826086957,1,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Budup 1% + AB 2%                        E,,,,1,1,4,4,8,10,10,13,,13,,,,0.076923077,0.076923077,0.307692308,0.307692308,0.615384615,0.769230769,0.769230769,1,0,0,0,0.076923077,0.076923077,0.307692308,0.307692308,0.615384615,0.769230769,0.769230769,1,,,,,,,,,,,,,,,,,,,,,,,,,
1220,6% HiCane                                       M,,,,,0,7,10,12,14,14,x,,14,,,,,0,0.5,0.714285714,0.857142857,1,1,1,0,0,0,0,0,0.5,0.714285714,0.857142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1221,6% HiCane                                        L,,,1,3,3,10,18,19,19,20,x,,20,,,0.05,0.15,0.15,0.5,0.9,0.95,0.95,1,1,0,0,0.05,0.15,0.15,0.5,0.9,0.95,0.95,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1222,Untreated control,,,,,0,4,11,13,16,17,x,,17,,,,,0,0.235294118,0.647058824,0.764705882,0.941176471,1,1,0,0,0,0,0,0.235294118,0.647058824,0.764705882,0.941176471,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1223,Budup 1% + AB 2%                         L,,,,,0,1,2,9,18,19,23,x,23,,,,,0,0.043478261,0.086956522,0.391304348,0.782608696,0.826086957,1,0,0,0,0,0,0.043478261,0.086956522,0.391304348,0.782608696,0.826086957,1,,,,,,,,,,,,,,,,,,,,,,,,,
1224,Budup 2% + AB 2%                         L,,,,,1,1,1,5,21,23,x,,23,,,,,0.043478261,0.043478261,0.043478261,0.217391304,0.913043478,1,1,0,0,0,0,0.043478261,0.043478261,0.043478261,0.217391304,0.913043478,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Budup 6% + AB 2%                        E,,,1,1,1,2,9,9,16,16,x,,16,,,0.0625,0.0625,0.0625,0.125,0.5625,0.5625,1,1,1,0,0,0.0625,0.0625,0.0625,0.125,0.5625,0.5625,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Budup Lonza 4% + AB 2%           M,,,,,1,1,10,11,13,14,x,,14,,,,,0.071428571,0.071428571,0.714285714,0.785714286,0.928571429,1,1,0,0,0,0,0.071428571,0.071428571,0.714285714,0.785714286,0.928571429,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1227,Budup 1% + AB 2%                       VL,,,,,0,0,2,3,15,18,x,,18,,,,,0,0,0.111111111,0.166666667,0.833333333,1,1,0,0,0,0,0,0,0.111111111,0.166666667,0.833333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Budup 6% + AB 2%                         L,,,,1,1,1,5,16,28,28,x,,28,,,,0.035714286,0.035714286,0.035714286,0.178571429,0.571428571,1,1,1,0,0,0,0.035714286,0.035714286,0.035714286,0.178571429,0.571428571,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Budup 2% + AB 2%                       VL,,,,,0,0,1,1,11,16,16,,16,,,,,0,0,0.0625,0.0625,0.6875,1,1,0,0,0,0,0,0,0.0625,0.0625,0.6875,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Budup 2% + AB 2%                        E,,,,1,5,9,13,14,17,17,20,,20,,,,0.05,0.25,0.45,0.65,0.7,0.85,0.85,1,0,0,0,0.05,0.25,0.45,0.65,0.7,0.85,0.85,1,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Budup 4% + AB 2%                       VL,,,,,0,0,3,3,10,14,15,,15,,,,,0,0,0.2,0.2,0.666666667,0.933333333,1,0,0,0,0,0,0,0.2,0.2,0.666666667,0.933333333,1,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Budup 4% + AB 2%                        E,,,1,2,3,6,8,12,14,14,x,,14,,,0.071428571,0.142857143,0.214285714,0.428571429,0.571428571,0.857142857,1,1,1,0,0,0.071428571,0.142857143,0.214285714,0.428571429,0.571428571,0.857142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Budup 1% + AB 2%                        M,,,,,1,1,8,9,16,19,x,,19,,,,,0.052631579,0.052631579,0.421052632,0.473684211,0.842105263,1,1,0,0,0,0,0.052631579,0.052631579,0.421052632,0.473684211,0.842105263,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1234,Budup 4% + AB 2%                        M,,,1,1,1,2,11,13,17,21,x,,21,,,0.047619048,0.047619048,0.047619048,0.095238095,0.523809524,0.619047619,0.80952381,1,1,0,0,0.047619048,0.047619048,0.047619048,0.095238095,0.523809524,0.619047619,0.80952381,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Budup 4% + AB 2%                         L,,,,1,1,1,2,5,14,17,25,,25,,,,0.04,0.04,0.04,0.08,0.2,0.56,0.68,1,0,0,0,0.04,0.04,0.04,0.08,0.2,0.56,0.68,1,,,,,,,,,,,,,,,,,,,,,,,,,
1236,6% HiCane                                      VL,,,,2,2,3,3,6,13,14,18,x,18,,,,0.111111111,0.111111111,0.166666667,0.166666667,0.333333333,0.722222222,0.777777778,1,0,0,0,0.111111111,0.111111111,0.166666667,0.166666667,0.333333333,0.722222222,0.777777778,1,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Untreated control,,,,1,1,3,7,8,12,12,x,,12,,,,0.083333333,0.083333333,0.25,0.583333333,0.666666667,1,1,1,0,0,0,0.083333333,0.083333333,0.25,0.583333333,0.666666667,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Budup 6% + AB 2%                        M,,,,,0,0,6,11,19,19,x,,19,,,,,0,0,0.315789474,0.578947368,1,1,1,0,0,0,0,0,0,0.315789474,0.578947368,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1239,6% HiCane + 0.2% Driftstop E         ,,,8,12,16,17,24,24,x,,,,24,,,0.333333333,0.5,0.666666667,0.708333333,1,1,1,1,1,0,0,0.333333333,0.5,0.666666667,0.708333333,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Budup 6% + AB 2%                       VL,,,,,0,0,0,0,7,9,14,,14,,,,,0,0,0,0,0.5,0.642857143,1,0,0,0,0,0,0,0,0,0.5,0.642857143,1,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Budup 2% + AB 2%                         L,,1,1,1,1,1,9,9,25,30,x,,30,,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.3,0.3,0.833333333,1,1,0,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.3,0.3,0.833333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Budup 2% + AB 2%                       VL,,,,,1,1,1,2,13,21,x,,21,,,,,0.047619048,0.047619048,0.047619048,0.095238095,0.619047619,1,1,0,0,0,0,0.047619048,0.047619048,0.047619048,0.095238095,0.619047619,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Budup Lonza 4% + AB 2%           M,,,,1,1,1,3,4,16,20,x,,20,,,,0.05,0.05,0.05,0.15,0.2,0.8,1,1,0,0,0,0.05,0.05,0.05,0.15,0.2,0.8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Budup 4% + AB 2%                       VL,,,,,0,0,3,7,10,21,x,,21,,,,,0,0,0.142857143,0.333333333,0.476190476,1,1,0,0,0,0,0,0,0.142857143,0.333333333,0.476190476,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Untreated control,,,1,1,1,1,9,13,20,24,x,,24,,,0.041666667,0.041666667,0.041666667,0.041666667,0.375,0.541666667,0.833333333,1,1,0,0,0.041666667,0.041666667,0.041666667,0.041666667,0.375,0.541666667,0.833333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1246,Untreated control,,,,,0,2,3,3,8,12,17,,17,,,,,0,0.117647059,0.176470588,0.176470588,0.470588235,0.705882353,1,0,0,0,0,0,0.117647059,0.176470588,0.176470588,0.470588235,0.705882353,1,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Budup 1% + AB 2%                        E,,,,1,1,2,3,5,11,14,20,,20,,,,0.05,0.05,0.1,0.15,0.25,0.55,0.7,1,0,0,0,0.05,0.05,0.1,0.15,0.25,0.55,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1248,Budup 1% + AB 2%                       VL,,,,,0,0,0,0,6,9,16,,16,,,,,0,0,0,0,0.375,0.5625,1,0,0,0,0,0,0,0,0,0.375,0.5625,1,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Budup 4% + AB 2%                        E,,,,,0,3,14,18,21,25,x,,25,,,,,0,0.12,0.56,0.72,0.84,1,1,0,0,0,0,0,0.12,0.56,0.72,0.84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1250,6% HiCane                                        L,,,,,0,0,20,24,34,x,,,34,,,,,0,0,0.588235294,0.705882353,1,1,1,0,0,0,0,0,0,0.588235294,0.705882353,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1251,6% HiCane                                      VL,,,,,0,0,3,7,15,20,21,x,21,,,,,0,0,0.142857143,0.333333333,0.714285714,0.952380952,1,0,0,0,0,0,0,0.142857143,0.333333333,0.714285714,0.952380952,1,,,,,,,,,,,,,,,,,,,,,,,,,
1252,2% AB                                                M,,,1,1,2,2,6,6,14,14,18,x,18,,,0.055555556,0.055555556,0.111111111,0.111111111,0.333333333,0.333333333,0.777777778,0.777777778,1,0,0,0.055555556,0.055555556,0.111111111,0.111111111,0.333333333,0.333333333,0.777777778,0.777777778,1,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Budup 6% + AB 2%                        M,,1,1,2,2,2,4,9,14,19,x,,19,,0.052631579,0.052631579,0.105263158,0.105263158,0.105263158,0.210526316,0.473684211,0.736842105,1,1,0,0.052631579,0.052631579,0.105263158,0.105263158,0.105263158,0.210526316,0.473684211,0.736842105,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1254,6% HiCane                                       M,,,,,5,14,19,21,22,22,x,,22,,,,,0.227272727,0.636363636,0.863636364,0.954545455,1,1,1,0,0,0,0,0.227272727,0.636363636,0.863636364,0.954545455,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Budup 4% + AB 2%                        M,,,,,0,4,8,12,14,16,x,,16,,,,,0,0.25,0.5,0.75,0.875,1,1,0,0,0,0,0,0.25,0.5,0.75,0.875,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1256,Budup 1% + AB 2%                         L,,,,,1,1,4,5,7,23,27,x,27,,,,,0.037037037,0.037037037,0.148148148,0.185185185,0.259259259,0.851851852,1,0,0,0,0,0.037037037,0.037037037,0.148148148,0.185185185,0.259259259,0.851851852,1,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Budup 1% + AB 2%                        M,,,,,0,0,2,12,16,18,20,x,20,,,,,0,0,0.1,0.6,0.8,0.9,1,0,0,0,0,0,0,0.1,0.6,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,
1258,Budup 2% + AB 2%                        E,,,,2,4,7,7,10,13,15,17,,17,,,,0.117647059,0.235294118,0.411764706,0.411764706,0.588235294,0.764705882,0.882352941,1,0,0,0,0.117647059,0.235294118,0.411764706,0.411764706,0.588235294,0.764705882,0.882352941,1,,,,,,,,,,,,,,,,,,,,,,,,,
1259,Budup 4% + AB 2%                         L,,,1,1,1,2,6,12,16,21,24,x,24,,,0.041666667,0.041666667,0.041666667,0.083333333,0.25,0.5,0.666666667,0.875,1,0,0,0.041666667,0.041666667,0.041666667,0.083333333,0.25,0.5,0.666666667,0.875,1,,,,,,,,,,,,,,,,,,,,,,,,,
1260,Budup 6% + AB 2%                        E,,,,1,1,2,3,6,10,10,14,,14,,,,0.071428571,0.071428571,0.142857143,0.214285714,0.428571429,0.714285714,0.714285714,1,0,0,0,0.071428571,0.071428571,0.142857143,0.214285714,0.428571429,0.714285714,0.714285714,1,,,,,,,,,,,,,,,,,,,,,,,,,
1261,Budup 2% + AB 2%                        M,,,,,1,1,14,25,x,,,,25,,,,,0.04,0.04,0.56,1,1,1,1,0,0,0,0,0.04,0.04,0.56,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1262,6% HiCane + 0.2% Driftstop E         ,,,3,14,18,19,23,24,x,,,,24,,,0.125,0.583333333,0.75,0.791666667,0.958333333,1,1,1,1,0,0,0.125,0.583333333,0.75,0.791666667,0.958333333,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Budup 6% + AB 2%                       VL,,,,,0,0,2,10,13,22,x,,22,,,,,0,0,0.090909091,0.454545455,0.590909091,1,1,0,0,0,0,0,0,0.090909091,0.454545455,0.590909091,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1264,Budup 6% + AB 2%                         L,,,,2,2,2,3,6,14,19,24,,24,,,,0.083333333,0.083333333,0.083333333,0.125,0.25,0.583333333,0.791666667,1,0,0,0,0.083333333,0.083333333,0.083333333,0.125,0.25,0.583333333,0.791666667,1,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Budup 4% + AB 2%                         L,,,,,0,0,1,3,16,18,24,,24,,,,,0,0,0.041666667,0.125,0.666666667,0.75,1,0,0,0,0,0,0,0.041666667,0.125,0.666666667,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,
1266,Budup 1% + AB 2%                         L,,,,,0,1,2,9,22,26,x,,26,,,,,0,0.038461538,0.076923077,0.346153846,0.846153846,1,1,0,0,0,0,0,0.038461538,0.076923077,0.346153846,0.846153846,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1267,Untreated control,,,,1,1,5,11,12,15,x,,,15,,,,0.066666667,0.066666667,0.333333333,0.733333333,0.8,1,1,1,0,0,0,0.066666667,0.066666667,0.333333333,0.733333333,0.8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Budup 1% + AB 2%                        E,,,,1,1,1,3,5,12,15,16,,16,,,,0.0625,0.0625,0.0625,0.1875,0.3125,0.75,0.9375,1,0,0,0,0.0625,0.0625,0.0625,0.1875,0.3125,0.75,0.9375,1,,,,,,,,,,,,,,,,,,,,,,,,,
1269,2% AB                                                M,,,,,0,0,3,10,16,19,20,x,20,,,,,0,0,0.15,0.5,0.8,0.95,1,0,0,0,0,0,0,0.15,0.5,0.8,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,
1270,Budup 4% + AB 2%                        E,,,,2,2,4,6,8,23,28,x,,28,,,,0.071428571,0.071428571,0.142857143,0.214285714,0.285714286,0.821428571,1,1,0,0,0,0.071428571,0.071428571,0.142857143,0.214285714,0.285714286,0.821428571,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1271,6% HiCane + 0.2% Driftstop E         ,,,2,8,12,20,21,22,x,,,,22,,,0.090909091,0.363636364,0.545454545,0.909090909,0.954545455,1,1,1,1,0,0,0.090909091,0.363636364,0.545454545,0.909090909,0.954545455,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
